"Início dos relatórios","Término dos relatórios","Nome do anúncio","Veiculação do anúncio",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)","Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão",Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link","CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Custo por candidatura enviada (BRL)","Apps enviados","Inscrições no app para celular enviadas","Apps do site enviados","Candidaturas enviadas offline","Inscrições na Meta enviadas","Finalizações de compra iniciadas","Finalizações de compra iniciadas no app para celular","Finalizações de compra iniciadas no site","Finalizações de pagamento iniciadas offline","Finalizações da compra iniciadas na Meta","Custo por finalização de compra iniciada (BRL)",Compras,"Compras no app","Compras no site","Compras offline","Compras na Meta","Custo por compra (BRL)","Nome da campanha","Identificação da campanha","Nome do conjunto de anúncios","Identificação do conjunto de anúncios"
2026-03-09,2026-03-15,"AD168 [MDA] [VID] VENDA - REMARKETING 7",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,3969,2.061476,274.075,80,Diário,548.15,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",8182,66.994622,115,4.766522,1.405524,174,2.126619,3.150287,,,,,,,16,,16,,,34.259375,2,,2,,,274.075,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515480163,"00 - Page View VSL A - 180D - AD168 [MDA] [VID] VENDA - REMARKETING 7",120238623515520163
2026-03-09,2026-03-15,"AD182 [MDA] [VID] VENDA - REMARKETING 11",active,6,actions:offsite_conversion.fb_pixel_purchase,4291,2.18131,115.37166667,80,Diário,692.23,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",9360,73.956197,95,7.286632,1.014957,143,1.527778,4.840769,,,,,,,17,,17,,,40.719412,6,,6,,,115.371667,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515480163,"00 - Page View VSL A - 180D - AD182 [MDA] [VID] VENDA - REMARKETING 11",120238625474290163
2026-03-09,2026-03-15,"AD162 [MDA] [VID] VENDA - REMARKETING 1",not_delivering,,,0,0,,100,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928870163,"00 - Page View VSL C - 180D - AD162 [MDA] [VID] VENDA - REMARKETING 1",120238626928850163
2026-03-09,2026-03-15,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[31/01/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120240768050490163,"00 - Advantage - All ADS",120240768050480163
2026-03-09,2026-03-15,"AD178 [MDA] [VID] VENDA - ESSA É A ÚLTIMA CHANCE",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-03-09,2026-03-15,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-03-09,2026-03-15,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-03-09,2026-03-15,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",inactive,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-03-09,2026-03-15,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,,,0,0,,"Usando orçamento da campanha",0,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/02/26] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [5]",120241048735070163,"00 - Advantage - All ADS",120241048735150163
2026-03-09,2026-03-15,"AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT",not_delivering,,,0,0,,160,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD56 [MDA] [VID] VENDA - EU ESTAVA SEPARANDO PRINT",120241193653660163
