"Início dos relatórios","Término dos relatórios","Nome do anúncio","Veiculação do anúncio",Resultados,"Indicador de resultados",Alcance,Frequência,"Custo por resultados","Orçamento do conjunto de anúncios","Tipo de orçamento do conjunto de anúncios","Valor usado (BRL)","Classificação de qualidade","Classificação da taxa de engajamento","Classificação da taxa de conversão",Impressões,"CPM (custo por 1.000 impressões) (BRL)","Cliques no link","CPC (custo por clique no link) (BRL)","CTR (taxa de cliques no link)","Cliques (todos)","CTR (todos)","CPC (todos) (BRL)","Custo por candidatura enviada (BRL)","Apps enviados","Inscrições no app para celular enviadas","Apps do site enviados","Candidaturas enviadas offline","Inscrições na Meta enviadas","Finalizações de compra iniciadas","Finalizações de compra iniciadas no app para celular","Finalizações de compra iniciadas no site","Finalizações de pagamento iniciadas offline","Finalizações da compra iniciadas na Meta","Custo por finalização de compra iniciada (BRL)",Compras,"Compras no app","Compras no site","Compras offline","Compras na Meta","Custo por compra (BRL)","Nome da campanha","Identificação da campanha","Nome do conjunto de anúncios","Identificação do conjunto de anúncios"
2026-02-01,2026-02-08,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,,,846,1.020095,,100,Diário,13.88,–,–,–,863,16.08343,1,13.88,0.115875,6,0.695249,2.313333,,,,,,,1,,1,,,13.88,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro]",120240429784550163
2026-02-01,2026-02-08,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,13749,1.095134,276.01,100,Diário,276.01,–,–,–,15057,18.331009,116,2.379397,0.770406,218,1.447832,1.266101,,,,,,,15,,15,,,18.400667,1,,1,,,276.01,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro]",120240429784550163
2026-02-01,2026-02-08,"AD151 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 04",not_delivering,,,194,1.010309,,100,Diário,4.37,–,–,–,196,22.295918,5,0.874,2.55102,7,3.571429,0.624286,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro]",120240429784550163
2026-02-01,2026-02-08,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,996,1.10743,,100,Diário,39.79,–,–,–,1103,36.074343,18,2.210556,1.631913,28,2.538531,1.421071,,,,,,,2,,2,,,19.895,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [Geral Janeiro]",120240429784550163
2026-02-01,2026-02-08,"AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,3731,1.155722,177.93,50,Diário,177.93,–,–,–,4312,41.263915,50,3.5586,1.159555,71,1.646568,2.506056,,,,,,,6,,6,,,29.655,1,,1,,,177.93,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL",120240513549680163
2026-02-01,2026-02-08,"AD190 [MDA] [VID] VENDA - PARA DE FICAR ACREDITANDO V2",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2146,1.271202,181.16,50,Diário,181.16,–,–,–,2728,66.407625,43,4.213023,1.576246,57,2.089443,3.178246,,,,,,,5,,5,,,36.232,1,,1,,,181.16,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD190 [MDA] [VID] VENDA - PARA DE FICAR ACREDITANDO V2",120240513857320163
2026-02-01,2026-02-08,"AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,3696,1.537879,166.91,80,Diário,333.82,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",5684,58.729768,78,4.279744,1.372273,113,1.988037,2.954159,,,,,,,6,,6,,,55.636667,2,,2,,,166.91,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD194 [MDA] [VID] VENDA - NÃO PERDE TEMPO",120240843511050163
2026-02-01,2026-02-08,"AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,4113,1.527839,333.86,50,Diário,333.86,"Na média","Na média","Na média",6284,53.128581,42,7.949048,0.668364,70,1.11394,4.769429,,,,,,,2,,2,,,166.93,1,,1,,,333.86,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA",120240843681090163
2026-02-01,2026-02-08,"AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,88361,1.099693,248.86,200,Diário,1742.02,"Na média","Acima da média","Na média",97170,17.92755,899,1.937731,0.925183,2033,2.09221,0.856872,,,,,,,109,,109,,,15.981835,7,,7,,,248.86,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD153 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO V2",120238011492190163
2026-02-01,2026-02-08,"AD159 [MDA] [VID] VENDA - EU VENHO DE FAMILIA POBRE",not_delivering,,,0,0,,300,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD159 [MDA] [VID] VENDA - EU VENHO DE FAMILIA POBRE",120238621687280163
2026-02-01,2026-02-08,"AD169 [MDA] [VID] VENDA - REMARKETING 8",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL A] [R$ 197,00] [1]",120238623515480163,"00 - Page View VSL A - 180D - AD169 [MDA] [VID] VENDA - REMARKETING 8",120238623515490163
2026-02-01,2026-02-08,"AD164 [MDA] [VID] VENDA - REMARKETING 3",not_delivering,,,0,0,,50,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[13/12/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [1]",120238626928870163,"00 - Page View VSL C - 180D - AD164 [MDA] [VID] VENDA - REMARKETING 3",120238626928810163
2026-02-01,2026-02-08,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",not_delivering,,,5787,1.05184,,100,Diário,103.1,–,–,–,6087,16.937736,42,2.454762,0.689995,71,1.16642,1.452113,,,,,,,7,,7,,,14.728571,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B]",120239176137740163
2026-02-01,2026-02-08,"AD154 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 06",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,10565,1.105064,265.56,100,Diário,265.56,"Na média","Na média","Na média",11675,22.746039,122,2.176721,1.044968,194,1.66167,1.368866,,,,,,,19,,19,,,13.976842,1,,1,,,265.56,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B]",120239176137740163
2026-02-01,2026-02-08,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,2,actions:offsite_conversion.fb_pixel_purchase,5892,1.419722,132.155,100,Diário,264.31,"Na média","Na média","Na média",8365,31.597131,124,2.131532,1.482367,186,2.223551,1.421022,,,,,,,20,,20,,,13.2155,2,,2,,,132.155,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B]",120239176137740163
2026-02-01,2026-02-08,"AD150 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 03",not_delivering,9,actions:offsite_conversion.fb_pixel_purchase,79603,1.188925,168.68777778,100,Diário,1518.19,"Na média","Na média","Na média",94642,16.041398,671,2.262578,0.708988,1268,1.339786,1.197311,,,,,,,113,,113,,,13.43531,9,,9,,,168.687778,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B]",120239176137740163
2026-02-01,2026-02-08,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",inactive,,,0,0,,100,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B]",120239176137740163
2026-02-01,2026-02-08,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,0,0,,400,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 1",120240064195440163
2026-02-01,2026-02-08,"AD58 [MDA] [VID] VENDA - AQUI O MEU CANAL JÁ TINHA",not_delivering,,,0,0,,400,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 1",120240064195440163
2026-02-01,2026-02-08,"AD155 [MDA] [VID] VENDA - CAIO EU LARGO MEU TRABALHO 07",not_delivering,,,0,0,,400,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[06/01/26] [LVC] [F] [AUTO] [VENDAS] [LKL PQ 365D] [VSL B] [R$ 197,00] [5]",120239726037500163,"00 - Lookalike 1% Pq 365d [VSL B] - 1",120240064195440163
2026-02-01,2026-02-08,"AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER",not_delivering,7,actions:offsite_conversion.fb_pixel_purchase,40778,1.213105,159.38285714,150,Diário,1115.68,"Na média","Na média","Na média",49468,22.55357,418,2.669091,0.844991,649,1.311959,1.719076,,,,,,,57,,57,,,19.573333,7,,7,,,159.382857,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER",120240193206640163
2026-02-01,2026-02-08,"AD59 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V7",not_delivering,,,0,0,,80,Diário,0,–,–,–,0,0,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD59 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V7",120240193801070163
2026-02-01,2026-02-08,"AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",not_delivering,4,actions:offsite_conversion.fb_pixel_purchase,6034,1.914153,205.58,100,Diário,822.32,"Na média","Na média","Na média",11550,71.196537,198,4.153131,1.714286,262,2.268398,3.138626,,,,,,,12,,12,,,68.526667,4,,4,,,205.58,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD189 [MDA] [VID] VENDA - SE VOCÊ OLHAR NO MEU",120240315617930163
2026-02-01,2026-02-08,"AD162 [MDA] [VID] VENDA - REMARKETING 1",inactive,,,1184,3.000845,,100,Diário,262.95,–,–,–,3553,74.007881,36,7.304167,1.013228,52,1.463552,5.056731,,,,,,,2,,2,,,131.475,,,,,,,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066700163,"00 - Page View VSL C - 180D - Best Ads Geral Jan",120240432066830163
2026-02-01,2026-02-08,"AD165 [MDA] [VID] VENDA - REMARKETING 4",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,1081,4.029602,93.53,100,Diário,280.59,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",4356,64.414601,37,7.583514,0.849403,52,1.193756,5.395962,,,,,,,10,,10,,,28.059,3,,3,,,93.53,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066700163,"00 - Page View VSL C - 180D - Best Ads Geral Jan",120240432066830163
2026-02-01,2026-02-08,"AD182 [MDA] [VID] VENDA - REMARKETING 11",not_delivering,3,actions:offsite_conversion.fb_pixel_purchase,1059,3.369216,78.63333333,100,Diário,235.9,–,–,–,3568,66.115471,29,8.134483,0.81278,45,1.261211,5.242222,,,,,,,7,,7,,,33.7,3,,3,,,78.633333,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066700163,"00 - Page View VSL C - 180D - Best Ads Geral Jan",120240432066830163
2026-02-01,2026-02-08,"AD183 [MDA] [VID] VENDA - REMARKETING 12",not_delivering,,,485,1.826804,,100,Diário,43.94,–,–,–,886,49.593679,5,8.788,0.564334,10,1.128668,4.394,,,,,,,,,,,,,,,,,,,"[24/01/25] [MDA] [Q] [AUTO] [VENDAS] [REMARKETING] [VSL C] [R$ 197,00] [5]",120240432066700163,"00 - Page View VSL C - 180D - Best Ads Geral Jan",120240432066830163
2026-02-01,2026-02-08,"AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,2678,1.200149,182.7,50,Diário,182.7,–,–,–,3214,56.845053,44,4.152273,1.369011,66,2.053516,2.768182,,,,,,,6,,6,,,30.45,1,,1,,,182.7,"[18/11/25] [LVC] [F] [AUTO] [VENDAS] [ADV+] [VSL B] [R$ 197,00] [1]",120237047550310163,"00 -  Advantage+ [VSL B] - AD62 [MDA] [VID] VENDA - O YOUTUBE MUDOU AGORA",120240513498740163
2026-02-01,2026-02-08,"AD04 [MDA] [VID] VENDA - PRA QUÊ EU VOU FAZER",not_delivering,,,187,1.080214,,200,Diário,3.71,–,–,–,202,18.366337,2,1.855,0.990099,5,2.475248,0.742,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [3° Semana]",120240676444450163
2026-02-01,2026-02-08,"AD17 [MDA] [VID] VENDA - FAÇA DO YOUTUBE A SUA PROFISSÃO V5",not_delivering,,,119,1.016807,,200,Diário,2.93,–,–,–,121,24.214876,3,0.976667,2.479339,4,3.305785,0.7325,,,,,,,1,,1,,,2.93,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [3° Semana]",120240676444450163
2026-02-01,2026-02-08,"AD07 [MDA] [VID] VENDA - 1 MISSÃO, MONETIZAR MAIS 1",not_delivering,12,actions:offsite_conversion.fb_pixel_purchase,47252,1.256285,105.18,200,Diário,1262.16,"Na média","Na média","Na média",59362,21.262087,579,2.179896,0.975371,1015,1.709848,1.243507,,,,,,,112,,112,,,11.269286,12,,12,,,105.18,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [3° Semana]",120240676444450163
2026-02-01,2026-02-08,"AD06 [LVC] [VID] VENDA - SABE O QUE DA DINHEIRO HOJE",not_delivering,,,64,1.078125,,200,Diário,4.42,–,–,–,69,64.057971,,,,0,0,0,,,,,,,,,,,,,,,,,,,"[22/12/25] [LVC] [F] [AUTO] [VENDAS] [MIX PÚBLICOS] [VSL B] [R$ 197,00] [4]",120239176137660163,"[00 - Aberto] [VSL B] - Best Ads [3° Semana]",120240676444450163
2026-02-01,2026-02-08,"AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL — Cópia",not_delivering,1,actions:offsite_conversion.fb_pixel_purchase,5344,1.277882,332.68,50,Diário,332.68,"Abaixo da média – 35% mais baixos dos anúncios","Na média","Na média",6829,48.715771,76,4.377368,1.112901,120,1.757212,2.772333,,,,,,,6,,6,,,55.446667,1,,1,,,332.68,"[13/12/25] [MDA] [F] [AUTO] [VENDAS] [ADV+] [VSL C] [R$ 197,00] [1]",120238621687030163,"00 - Advantage+ [VSL C] - AD61 [MDA] [VID] VENDA - SÓ FICA RICO NO BRASIL",120240843707880163
